theta_rad,phi_rad,area_cm2,sens_cgs
0.4809105673604791,0.1121997376282069,1384.9444672472127,4.251603730585851e-08
0.4809105673604791,0.3365992128846207,1398.7282435223751,4.2300323841002055e-08
0.4809105673604791,0.5609986881410345,1394.1143104689165,4.2372168327489835e-08
0.4809105673604791,0.7853981633974483,1371.3340299562433,4.2732278986902774e-08
0.4809105673604791,1.009797638653862,1394.1143104689163,4.2372168327489835e-08
0.4809105673604791,1.2341971139102756,1398.7282435223754,4.2300323841002055e-08
0.4809105673604791,1.4585965891666899,1384.9444672472125,4.251603730585851e-08
0.4809105673604791,1.6829960644231032,1384.9444672472127,4.251603730585851e-08
0.4809105673604791,1.9073955396795175,1398.7282435223754,4.2300323841002055e-08
0.4809105673604791,2.131795014935931,1394.1143104689163,4.2372168327489835e-08
0.4809105673604791,2.356194490192345,1371.3340299562433,4.2732278986902774e-08
0.4809105673604791,2.5805939654487586,1394.1143104689165,4.2372168327489835e-08
0.4809105673604791,2.8049934407051724,1398.7282435223754,4.2300323841002055e-08
0.4809105673604791,3.029392915961586,1384.9444672472125,4.251603730585851e-08
0.4809105673604791,3.253792391218,1384.9444672472127,4.251603730585851e-08
0.4809105673604791,3.478191866474414,1398.7282435223754,4.2300323841002055e-08
0.4809105673604791,3.7025913417308276,1394.1143104689165,4.2372168327489835e-08
0.4809105673604791,3.9269908169872414,1371.3340299562433,4.2732278986902774e-08
0.4809105673604791,4.151390292243655,1394.1143104689165,4.2372168327489835e-08
0.4809105673604791,4.375789767500069,1398.7282435223751,4.2300323841002055e-08
0.4809105673604791,4.600189242756483,1384.9444672472125,4.251603730585851e-08
0.4809105673604791,4.824588718012897,1384.9444672472125,4.251603730585851e-08
0.4809105673604791,5.04898819326931,1398.7282435223751,4.2300323841002055e-08
0.4809105673604791,5.273387668525724,1394.1143104689165,4.2372168327489835e-08
0.4809105673604791,5.497787143782138,1371.3340299562433,4.2732278986902774e-08
0.4809105673604791,5.722186619038552,1394.1143104689165,4.2372168327489835e-08
0.4809105673604791,5.9465860942949655,1398.7282435223751,4.2300323841002055e-08
0.4809105673604791,6.170985569551379,1384.9444672472125,4.251603730585851e-08
0.5512855984325308,0.09817477042468103,1389.592190771769,4.244293632586652e-08
0.5512855984325308,0.2945243112740431,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,0.4908738521234052,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,0.6872233929727672,1389.5921907717693,4.2442936325866516e-08
0.5512855984325308,0.8835729338221293,1389.592190771769,4.244293632586652e-08
0.5512855984325308,1.0799224746714913,1405.5052216561182,4.219545169478053e-08
0.5512855984325308,1.2762720155208536,1405.5052216561182,4.219545169478053e-08
0.5512855984325308,1.4726215563702154,1389.592190771769,4.244293632586652e-08
0.5512855984325308,1.6689710972195777,1389.592190771769,4.244293632586652e-08
0.5512855984325308,1.8653206380689396,1405.5052216561182,4.219545169478053e-08
0.5512855984325308,2.061670178918302,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,2.2580197197676637,1389.592190771769,4.244293632586652e-08
0.5512855984325308,2.454369260617026,1389.5921907717693,4.2442936325866516e-08
0.5512855984325308,2.650718801466388,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,2.84706834231575,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,3.043417883165112,1389.592190771769,4.244293632586652e-08
0.5512855984325308,3.2397674240144743,1389.5921907717693,4.2442936325866516e-08
0.5512855984325308,3.436116964863836,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,3.6324665057131984,1405.5052216561182,4.219545169478053e-08
0.5512855984325308,3.8288160465625602,1389.592190771769,4.244293632586652e-08
0.5512855984325308,4.025165587411922,1389.592190771769,4.244293632586652e-08
0.5512855984325308,4.221515128261284,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,4.417864669110647,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,4.614214209960009,1389.592190771769,4.244293632586652e-08
0.5512855984325308,4.81056375080937,1389.5921907717689,4.2442936325866516e-08
0.5512855984325308,5.006913291658733,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,5.203262832508095,1405.5052216561185,4.219545169478052e-08
0.5512855984325308,5.399612373357457,1389.592190771769,4.244293632586652e-08
0.5512855984325308,5.595961914206819,1389.592190771769,4.244293632586652e-08
0.5512855984325308,5.792311455056181,1405.5052216561182,4.219545169478053e-08
0.5512855984325308,5.988660995905543,1405.5052216561182,4.219545169478053e-08
0.5512855984325308,6.1850105367549055,1389.5921907717689,4.2442936325866516e-08
0.6223684885550206,0.08726646259971647,1387.2865847785765,4.2479152941943957e-08
0.6223684885550206,0.2617993877991494,1404.7583313371074,4.220697176145019e-08
0.6223684885550206,0.4363323129985824,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,0.6108652381980153,1397.742916547708,4.231563615532064e-08
0.6223684885550206,0.7853981633974483,1373.468915028182,4.269814381926267e-08
0.6223684885550206,0.9599310885968811,1397.7429165477079,4.2315636155320646e-08
0.6223684885550206,1.1344640137963142,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,1.308996938995747,1404.7583313371076,4.220697176145019e-08
0.6223684885550206,1.4835298641951802,1387.2865847785765,4.2479152941943957e-08
0.6223684885550206,1.658062789394613,1387.2865847785765,4.2479152941943957e-08
0.6223684885550206,1.8325957145940461,1404.7583313371076,4.220697176145019e-08
0.6223684885550206,2.007128639793479,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,2.181661564992912,1397.742916547708,4.231563615532064e-08
0.6223684885550206,2.356194490192345,1373.4689150281822,4.269814381926266e-08
0.6223684885550206,2.530727415391778,1397.742916547708,4.231563615532064e-08
0.6223684885550206,2.705260340591211,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,2.879793265790644,1404.7583313371076,4.220697176145019e-08
0.6223684885550206,3.0543261909900767,1387.2865847785765,4.2479152941943957e-08
0.6223684885550206,3.2288591161895095,1387.2865847785765,4.2479152941943957e-08
0.6223684885550206,3.4033920413889422,1404.7583313371076,4.220697176145019e-08
0.6223684885550206,3.577924966588375,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,3.752457891787808,1397.7429165477079,4.2315636155320646e-08
0.6223684885550206,3.9269908169872414,1373.4689150281822,4.269814381926266e-08
0.6223684885550206,4.101523742186675,1397.7429165477083,4.231563615532063e-08
0.6223684885550206,4.276056667386107,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,4.4505895925855405,1404.7583313371076,4.220697176145019e-08
0.6223684885550206,4.625122517784973,1387.2865847785765,4.2479152941943957e-08
0.6223684885550206,4.799655442984406,1387.2865847785763,4.2479152941943957e-08
0.6223684885550206,4.974188368183839,1404.7583313371076,4.220697176145019e-08
0.6223684885550206,5.148721293383272,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,5.323254218582705,1397.7429165477079,4.2315636155320646e-08
0.6223684885550206,5.497787143782138,1373.468915028182,4.269814381926267e-08
0.6223684885550206,5.672320068981571,1397.7429165477079,4.2315636155320646e-08
0.6223684885550206,5.8468529941810035,1408.2794376042048,4.2152743774196096e-08
0.6223684885550206,6.021385919380437,1404.7583313371074,4.220697176145019e-08
0.6223684885550206,6.19591884457987,1387.2865847785765,4.2479152941943957e-08
0.6942738447245497,0.07853981633974483,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,0.23561944901923448,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,0.39269908169872414,1402.7067951335673,4.223866291703261e-08
0.6942738447245497,0.5497787143782138,1396.4491137332436,4.233576733474753e-08
0.6942738447245497,0.7068583470577035,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,0.863937979737193,1377.8301544164021,4.262866214298189e-08
0.6942738447245497,1.0210176124166828,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,1.1780972450961724,1402.706795133567,4.223866291703261e-08
0.6942738447245497,1.335176877775662,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,1.4922565104551517,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,1.6493361431346414,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,1.806415775814131,1396.4491137332436,4.233576733474753e-08
0.6942738447245497,1.9634954084936207,1402.706795133567,4.223866291703261e-08
0.6942738447245497,2.1205750411731104,1396.4491137332436,4.233576733474753e-08
0.6942738447245497,2.2776546738526,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,2.4347343065320897,1377.8301544164021,4.262866214298189e-08
0.6942738447245497,2.5918139392115793,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,2.748893571891069,1402.706795133567,4.223866291703261e-08
0.6942738447245497,2.9059732045705586,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,3.0630528372500483,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,3.2201324699295375,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,3.3772121026090276,1396.4491137332436,4.233576733474753e-08
0.6942738447245497,3.5342917352885173,1402.7067951335673,4.223866291703261e-08
0.6942738447245497,3.6913713679680074,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,3.848451000647496,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,4.005530633326986,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,4.162610266006476,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,4.319689898685966,1402.706795133567,4.223866291703261e-08
0.6942738447245497,4.476769531365455,1396.4491137332436,4.233576733474753e-08
0.6942738447245497,4.633849164044944,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,4.790928796724435,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,4.948008429403925,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,5.105088062083413,1402.7067951335673,4.223866291703261e-08
0.6942738447245497,5.262167694762903,1396.4491137332436,4.233576733474753e-08
0.6942738447245497,5.419247327442394,1377.8301544164021,4.262866214298189e-08
0.6942738447245497,5.576326960121883,1377.8301544164024,4.2628662142981883e-08
0.6942738447245497,5.733406592801372,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,5.890486225480862,1402.706795133567,4.223866291703261e-08
0.6942738447245497,6.047565858160352,1396.4491137332434,4.2335767334747544e-08
0.6942738447245497,6.204645490839842,1377.8301544164021,4.262866214298189e-08
0.7671274223365896,0.07139983303613166,1361.0054476486184,4.2898578282989086e-08
0.7671274223365896,0.21419949910839498,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,0.35699916518065833,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,0.4997988312529216,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,0.6425984973251849,1372.094112235195,4.272011655951781e-08
0.7671274223365896,0.7853981633974482,1347.2509454496453,4.312305413721782e-08
0.7671274223365896,0.9281978294697116,1372.094112235195,4.272011655951781e-08
0.7671274223365896,1.0709974955419748,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,1.2137971616142382,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,1.3565968276865015,1380.4604339163925,4.258691961830963e-08
0.7671274223365896,1.499396493758765,1361.005447648618,4.28985782829891e-08
0.7671274223365896,1.6421961598310282,1361.005447648618,4.28985782829891e-08
0.7671274223365896,1.7849958259032916,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,1.9277954919755549,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,2.0705951580478184,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,2.2133948241200816,1372.094112235195,4.272011655951781e-08
0.7671274223365896,2.356194490192345,1347.2509454496458,4.3123054137217815e-08
0.7671274223365896,2.498994156264608,1372.094112235195,4.272011655951781e-08
0.7671274223365896,2.6417938223368718,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,2.7845934884091346,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,2.927393154481398,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,3.0701928205536615,1361.0054476486184,4.2898578282989086e-08
0.7671274223365896,3.2129924866259247,1361.0054476486184,4.2898578282989086e-08
0.7671274223365896,3.3557921526981884,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,3.4985918187704512,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,3.6413914848427145,1386.0617798346548,4.2498429663929824e-08
0.7671274223365896,3.784191150914978,1372.094112235195,4.272011655951781e-08
0.7671274223365896,3.926990816987242,1347.2509454496458,4.3123054137217815e-08
0.7671274223365896,4.069790483059505,1372.094112235195,4.272011655951781e-08
0.7671274223365896,4.212590149131768,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,4.355389815204031,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,4.498189481276295,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,4.640989147348558,1361.0054476486184,4.2898578282989086e-08
0.7671274223365896,4.783788813420821,1361.005447648618,4.28985782829891e-08
0.7671274223365896,4.926588479493085,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,5.069388145565348,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,5.2121878116376115,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,5.354987477709875,1372.094112235195,4.272011655951781e-08
0.7671274223365896,5.497787143782138,1347.2509454496458,4.3123054137217815e-08
0.7671274223365896,5.640586809854401,1372.0941122351946,4.272011655951782e-08
0.7671274223365896,5.783386475926664,1386.0617798346543,4.249842966392983e-08
0.7671274223365896,5.926186141998929,1388.8696068151262,4.245427684655642e-08
0.7671274223365896,6.068985808071191,1380.460433916392,4.2586919618309646e-08
0.7671274223365896,6.211785474143454,1361.0054476486184,4.2898578282989086e-08
0.8410686705679303,0.06544984694978735,1353.1473084247964,4.30263977824606e-08
0.8410686705679303,0.19634954084936207,1370.4574893536483,4.2746317705069e-08
0.8410686705679303,0.32724923474893675,1375.1425117220108,4.2671440900943074e-08
0.8410686705679303,0.4581489286485115,1367.1222134982277,4.279986125165759e-08
0.8410686705679303,0.5890486225480861,1356.6210176709722,4.2969755431550976e-08
0.8410686705679303,0.7199483164476609,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,0.8508480103472356,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,0.9817477042468103,1356.6210176709722,4.2969755431550976e-08
0.8410686705679303,1.112647398146385,1367.1222134982274,4.279986125165759e-08
0.8410686705679303,1.2435470920459597,1375.1425117220108,4.2671440900943074e-08
0.8410686705679303,1.3744467859455345,1370.4574893536483,4.2746317705069e-08
0.8410686705679303,1.505346479845109,1353.1473084247964,4.30263977824606e-08
0.8410686705679303,1.6362461737446838,1353.1473084247964,4.30263977824606e-08
0.8410686705679303,1.7671458676442584,1370.4574893536485,4.2746317705069e-08
0.8410686705679303,1.8980455615438332,1375.142511722011,4.2671440900943074e-08
0.8410686705679303,2.028945255443408,1367.1222134982277,4.279986125165759e-08
0.8410686705679303,2.159844949342983,1356.6210176709722,4.2969755431550976e-08
0.8410686705679303,2.2907446432425576,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,2.421644337142132,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,2.5525440310417067,1356.6210176709722,4.2969755431550976e-08
0.8410686705679303,2.6834437249412812,1367.1222134982277,4.279986125165759e-08
0.8410686705679303,2.8143434188408563,1375.1425117220108,4.2671440900943074e-08
0.8410686705679303,2.945243112740431,1370.4574893536485,4.2746317705069e-08
0.8410686705679303,3.0761428066400054,1353.1473084247964,4.30263977824606e-08
0.8410686705679303,3.2070425005395804,1353.1473084247964,4.30263977824606e-08
0.8410686705679303,3.337942194439155,1370.4574893536485,4.2746317705069e-08
0.8410686705679303,3.46884188833873,1375.142511722011,4.2671440900943074e-08
0.8410686705679303,3.599741582238304,1367.1222134982277,4.279986125165759e-08
0.8410686705679303,3.730641276137879,1356.6210176709724,4.2969755431550976e-08
0.8410686705679303,3.861540970037454,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,3.9924406639370282,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,4.123340357836604,1356.6210176709722,4.2969755431550976e-08
0.8410686705679303,4.254240051736177,1367.1222134982274,4.279986125165759e-08
0.8410686705679303,4.385139745635753,1375.1425117220108,4.2671440900943074e-08
0.8410686705679303,4.516039439535327,1370.4574893536483,4.2746317705069e-08
0.8410686705679303,4.646939133434902,1353.1473084247964,4.30263977824606e-08
0.8410686705679303,4.777838827334477,1353.1473084247962,4.30263977824606e-08
0.8410686705679303,4.908738521234051,1370.4574893536483,4.2746317705069e-08
0.8410686705679303,5.0396382151336265,1375.1425117220108,4.2671440900943074e-08
0.8410686705679303,5.170537909033201,1367.1222134982277,4.279986125165759e-08
0.8410686705679303,5.301437602932776,1356.6210176709722,4.2969755431550976e-08
0.8410686705679303,5.43233729683235,1336.5752623767764,4.329971004348858e-08
0.8410686705679303,5.563236990731925,1336.5752623767762,4.329971004348858e-08
0.8410686705679303,5.694136684631499,1356.621017670972,4.2969755431550976e-08
0.8410686705679303,5.825036378531075,1367.1222134982277,4.279986125165759e-08
0.8410686705679303,5.955936072430649,1375.1425117220108,4.2671440900943074e-08
0.8410686705679303,6.086835766330224,1370.4574893536483,4.2746317705069e-08
0.8410686705679303,6.2177354602297985,1353.1473084247964,4.30263977824606e-08
0.9133327704132529,0.0,1330.9541064885088,4.339359482253683e-08
0.9133327704132529,0.1308996938995747,1355.936963500175,4.298089210252454e-08
0.9133327704132529,0.2617993877991494,1367.641133087475,4.279151757081342e-08
0.9133327704132529,0.39269908169872414,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,0.5235987755982988,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,0.6544984694978735,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,0.7853981633974483,1292.1679920989038,4.405832118648306e-08
0.9133327704132529,0.916297857297023,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,1.0471975511965976,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,1.1780972450961722,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,1.308996938995747,1367.641133087475,4.279151757081342e-08
0.9133327704132529,1.4398966328953218,1355.9369635001747,4.298089210252454e-08
0.9133327704132529,1.5707963267948966,1330.9541064885088,4.339359482253683e-08
0.9133327704132529,1.7016960206944711,1355.9369635001744,4.298089210252454e-08
0.9133327704132529,1.832595714594046,1367.641133087475,4.279151757081342e-08
0.9133327704132529,1.9634954084936207,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,2.0943951023931953,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,2.22529479629277,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,2.3561944901923444,1292.167992098904,4.405832118648306e-08
0.9133327704132529,2.4870941840919194,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,2.617993877991494,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,2.748893571891069,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,2.8797932657906435,1367.641133087475,4.279151757081342e-08
0.9133327704132529,3.010692959690218,1355.9369635001747,4.298089210252454e-08
0.9133327704132529,3.141592653589793,1330.9541064885088,4.339359482253683e-08
0.9133327704132529,3.2724923474893677,1355.9369635001744,4.298089210252454e-08
0.9133327704132529,3.4033920413889422,1367.6411330874753,4.279151757081341e-08
0.9133327704132529,3.534291735288517,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,3.665191429188092,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,3.7960911230876664,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,3.9269908169872414,1292.1679920989038,4.405832118648306e-08
0.9133327704132529,4.057890510886816,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,4.1887902047863905,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,4.319689898685966,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,4.45058959258554,1367.641133087475,4.279151757081342e-08
0.9133327704132529,4.581489286485115,1355.9369635001747,4.298089210252454e-08
0.9133327704132529,4.712388980384689,1330.9541064885088,4.339359482253683e-08
0.9133327704132529,4.843288674284264,1355.9369635001744,4.298089210252454e-08
0.9133327704132529,4.974188368183839,1367.6411330874753,4.279151757081341e-08
0.9133327704132529,5.105088062083413,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,5.235987755982988,1350.6429921970382,4.306737114664905e-08
0.9133327704132529,5.3668874498825625,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,5.497787143782138,1292.1679920989038,4.405832118648306e-08
0.9133327704132529,5.6286868376817125,1322.2315246227113,4.354048512019206e-08
0.9133327704132529,5.759586531581287,1350.642992197038,4.306737114664906e-08
0.9133327704132529,5.890486225480862,1365.8663536637623,4.282007418696676e-08
0.9133327704132529,6.021385919380436,1367.641133087475,4.279151757081342e-08
0.9133327704132529,6.152285613280011,1355.936963500175,4.298089210252454e-08
0.9817653565786227,0.06544984694978735,1330.9743426205268,4.3393255751938804e-08
0.9817653565786227,0.19634954084936207,1350.2846578675176,4.307324337947063e-08
0.9817653565786227,0.32724923474893675,1355.5110191195533,4.298783098040293e-08
0.9817653565786227,0.4581489286485115,1346.5640018865913,4.313435690926338e-08
0.9817653565786227,0.5890486225480861,1323.5966921140682,4.3517397815317806e-08
0.9817653565786227,0.7199483164476609,1287.002066839934,4.414915891546538e-08
0.9817653565786227,0.8508480103472356,1287.002066839934,4.414915891546538e-08
0.9817653565786227,0.9817477042468103,1323.5966921140682,4.3517397815317806e-08
0.9817653565786227,1.112647398146385,1346.564001886591,4.3134356909263375e-08
0.9817653565786227,1.2435470920459597,1355.511019119553,4.298783098040293e-08
